Id,ParentId,AssetRating,AssetSource,DisplayCategory,DisplayName,DisplayPublisher,Keywords,LastRelease,LatestVersion,License,Location,PackageSource,PackageTags,PriceUsd,PurchaseDate,RatingCount,Revision,SafeCategory,SafeName,SafePublisher,SupportedUnityVersions,Version
426,0,5,AssetStorePackage,VFX/Shaders,Fake Interiors FREE,Amplify Creations,"Fake Interiors FREE, Amplify Shader Editor node nodes free shader fake interior mapping building indoor effect fx shaders gta city building window street house environment room rooms apartment prop urban",10/24/2025 13:00,1.5.8,,[ac]/Amplify Creations/Shaders/Fake Interiors FREE.unitypackage,Unknown,,0,7/12/2025 14:18,41,28,Shaders,Fake Interiors FREE,Amplify Creations,"2019.4.40, 2019.4.41",1.5.7
427,0,5,AssetStorePackage,3D/Environments/Fantasy,FANTASTIC - Halloween Pack,Tidal Flask Studios,"FANTASTIC - Halloween Pack, halloween, spooky, graveyard, environment, props, stylized, cartoon, fantasy, exterior, gravestone, dead, skeleton, bones, candles, 3d, pack, grave, tomb,",4/4/2022 9:20,1.3,,[ac]/Tidal Flask Studios/3D ModelsEnvironmentsFantasy/FANTASTIC - Halloween Pack.unitypackage,Unknown,,9.99,6/22/2024 11:35,4,11,3D ModelsEnvironmentsFantasy,FANTASTIC - Halloween Pack,Tidal Flask Studios,2019.4.30,1.3
1645,0,4,AssetStorePackage,3D/Environments/Fantasy,Fantasy Cemetery & Necropolis Pack Lite: 3D Assets for RPG and Adventure Games,EmacEArt,Fantasy Cemetery & Necropolis Pack Lite: 3D Assets for RPG and Adventure Games,9/29/2025 13:35,1.4,,[ac]/EmacEArt/3D ModelsEnvironmentsFantasy/Fantasy Cemetery Necropolis Pack Lite 3D Assets for RPG and Adventure Games.unitypackage,Unknown,,0,10/16/2025 12:45,8,10,3D ModelsEnvironmentsFantasy,Fantasy Cemetery Necropolis Pack Lite 3D Assets for RPG and Adventure Games,EmacEArt,"2019.4.25, 2022.3.34, 2022.3.62",1.4
428,0,5,AssetStorePackage,3D/Environments/Fantasy,Fantasy Forest Environment,TriForge Assets,"Fantasy Forest Environment, fantasy hand painted forest environment grass tree cartoon stylized terrain",9/12/2025 19:10,2.4,,[ac]/TriForge Assets/3D ModelsEnvironmentsFantasy/Fantasy Forest Environment.unitypackage,Unknown,,19.5,2/4/2024 21:28,68,49,3D ModelsEnvironmentsFantasy,Fantasy Forest Environment,TriForge Assets,"2022.3.25, 6000.0.51",2.4
429,0,5,AssetStorePackage,3D/Environments/Fantasy,Fantasy Forest Environment - Free Demo,TriForge Assets,"Fantasy Forest Environment - Free Demo, fantasy, terrain, environment, forest, stylized, tree",7/23/2019 11:41,2.0,,[ac]/TriForge Assets/3D ModelsEnvironmentsFantasy/Fantasy Forest Environment - Free Demo.unitypackage,Unknown,,0,9/15/2025 13:47,336,11,3D ModelsEnvironmentsFantasy,Fantasy Forest Environment - Free Demo,TriForge Assets,2018.2.11,2.0
1699,0,0,AssetStorePackage,3D/Environments/Fantasy,Fantasy FREE - Low Poly 3D Models Pack,ithappy,Fantasy FREE - Low Poly 3D Models Pack,7/12/2025 11:57,2.1,,[ac]/ithappy/3D ModelsEnvironmentsFantasy/Fantasy FREE - Low Poly 3D Models Pack.unitypackage,Unknown,,0,10/23/2025 12:45,2,8,3D ModelsEnvironmentsFantasy,Fantasy FREE - Low Poly 3D Models Pack,ithappy,"2021.3.45, 6000.0.28",2.1
430,0,3,AssetStorePackage,Audio/Sound FX,Fantasy Game Sound Effects,Epic Sounds and FX,"Fantasy Game Sound Effects, elemental magic, arcade missiles, dark conjures, fairy dust, felflame, ice, molten lava spells and fire casts, earth, lightning, shadow casts and spells, crafting, drop reagents, poison, forge, harvests, organic gathers, and pick ups, liquid touches,",1/14/2022 21:18,1.1,,[ac]/Epic Sounds and FX/AudioSound FX/Fantasy Game Sound Effects.unitypackage,Unknown,,29,2/4/2024 21:28,14,13,AudioSound FX,Fantasy Game Sound Effects,Epic Sounds and FX,"3.5.7, 2020.3.19",1.1
1646,0,4,AssetStorePackage,Essentials/Tutorial Projects,Fantasy Kingdom in Unity 6 | URP,Unity Technologies,Fantasy Kingdom in Unity 6 | URP,10/25/2024 13:00,1.0.1,,[ac]/Unity Technologies/Complete ProjectsUnity Tech Demos/Fantasy Kingdom in Unity 6 URP.unitypackage,Unknown,,0,10/19/2025 10:34,13,6,Complete ProjectsUnity Tech Demos,Fantasy Kingdom in Unity 6 URP,Unity Technologies,6000.0.23,1.0.1
431,0,5,AssetStorePackage,3D/Environments,Fantasy landscape,Pxltiger,"Fantasy landscape, landscape birch rock hand painted mushroom deciduous oak environment fantasy flower",3/2/2024 8:16,2.0,,[ac]/Pxltiger/3D ModelsEnvironments/Fantasy landscape.unitypackage,Unknown,,0,4/11/2024 18:04,111,11,3D ModelsEnvironments,Fantasy landscape,Pxltiger,2022.3.11,2.0
2130,0,0,CustomPackage,,Fantasy Low Poly Pack - Built-in,,,8/12/2022 15:02,,,E:/Game Assets/Low Poly Environments/Fantasy Low Poly Pack/Fantasy Low Poly Pack - Built-in.unitypackage,Unknown,,0,,0,0,,Fantasy Low Poly Pack - Built-in,,,
2131,0,0,CustomPackage,,Fantasy Low Poly Pack - HDRP,,,8/12/2022 14:54,,,E:/Game Assets/Low Poly Environments/Fantasy Low Poly Pack/Fantasy Low Poly Pack - HDRP.unitypackage,Unknown,,0,,0,0,,Fantasy Low Poly Pack - HDRP,,,
2132,0,0,CustomPackage,,Fantasy Low Poly Pack - URP,,,8/12/2022 15:04,,,E:/Game Assets/Low Poly Environments/Fantasy Low Poly Pack/Fantasy Low Poly Pack - URP.unitypackage,Unknown,,0,,0,0,,Fantasy Low Poly Pack - URP,,,
432,0,4,AssetStorePackage,2D/GUI/Icons,Fantasy Map Creator 2,PONETI,Fantasy Map Creator 2,9/8/2023 17:28,1.2,,[ac]/PONETI/Textures MaterialsIcons UI/Fantasy Map Creator 2.unitypackage,Unknown,,19.99,2/4/2024 21:28,11,6,Textures MaterialsIcons UI,Fantasy Map Creator 2,PONETI,2021.3.25,1.2
433,0,0,AssetStorePackage,2D/Environments,Fantasy medieval beer cup icons,Moonomori,Fantasy medieval beer cup icons,3/29/2024 16:44,1.0.0,,[ac]/Moonomori/Textures Materials2D Isometric Tiles/Fantasy medieval beer cup icons.unitypackage,Unknown,,0,4/11/2024 18:18,0,2,Textures Materials2D Isometric Tiles,Fantasy medieval beer cup icons,Moonomori,2021.3.35,1.0.0
434,0,0,AssetStorePackage,3D/Characters/Creatures,Fantasy Monster 3D Model 02 - Game Ready - PixeliusVita,PixeliusVita,Fantasy Monster 3D Model 02 - Game Ready - PixeliusVita,10/13/2025 16:26,1.0,,[ac]/PixeliusVita/3D ModelsCharactersCreatures/Fantasy Monster 3D Model 02 - Game Ready - PixeliusVita.unitypackage,Unknown,,0,9/19/2025 15:41,0,4,3D ModelsCharactersCreatures,Fantasy Monster 3D Model 02 - Game Ready - PixeliusVita,PixeliusVita,2022.3.62,1.0
2047,0,0,AssetStorePackage,3D/Characters/Creatures,Fantasy Monster 3D Model 03 - Game Ready - PixeliusVita,PixeliusVita,Fantasy Monster 3D Model 03 - Game Ready - PixeliusVita,10/13/2025 16:24,1.0,,[ac]/PixeliusVita/3D ModelsCharactersCreatures/Fantasy Monster 3D Model 03 - Game Ready - PixeliusVita.unitypackage,Unknown,,0,11/25/2025 19:57,0,3,3D ModelsCharactersCreatures,Fantasy Monster 3D Model 03 - Game Ready - PixeliusVita,PixeliusVita,2022.3.62,1.0
2048,0,0,AssetStorePackage,3D/Characters/Creatures,Fantasy Monster 3D Model 04 - Game Ready - PixeliusVita,PixeliusVita,Fantasy Monster 3D Model 04 - Game Ready - PixeliusVita,10/13/2025 16:24,1.0,,[ac]/PixeliusVita/3D ModelsCharactersCreatures/Fantasy Monster 3D Model 04 - Game Ready - PixeliusVita.unitypackage,Unknown,,0,11/25/2025 19:57,0,3,3D ModelsCharactersCreatures,Fantasy Monster 3D Model 04 - Game Ready - PixeliusVita,PixeliusVita,2022.3.62,1.0
2049,0,0,AssetStorePackage,3D/Characters/Creatures,Fantasy Monster 3D Model 05 - Game Ready - PixeliusVita,PixeliusVita,Fantasy Monster 3D Model 05 - Game Ready - PixeliusVita,10/16/2025 16:42,1.0,,[ac]/PixeliusVita/3D ModelsCharactersCreatures/Fantasy Monster 3D Model 05 - Game Ready - PixeliusVita.unitypackage,Unknown,,0,11/25/2025 19:56,0,2,3D ModelsCharactersCreatures,Fantasy Monster 3D Model 05 - Game Ready - PixeliusVita,PixeliusVita,2022.3.62,1.0
2050,0,0,AssetStorePackage,3D/Characters/Creatures,Fantasy Monster 3D Model 06 - Game Ready - PixeliusVita,PixeliusVita,Fantasy Monster 3D Model 06 - Game Ready - PixeliusVita,11/20/2025 23:39,1.1,,[ac]/PixeliusVita/3D ModelsCharactersCreatures/Fantasy Monster 3D Model 06 - Game Ready - PixeliusVita.unitypackage,Unknown,,0,11/25/2025 19:48,0,3,3D ModelsCharactersCreatures,Fantasy Monster 3D Model 06 - Game Ready - PixeliusVita,PixeliusVita,2022.3.62,1.1
435,0,5,AssetStorePackage,Textures & Materials/2D Characters,Fantasy Monsters Animated [Megapack],Hippo,"Fantasy Monsters Animated [Megapack], fantasy monsters 2d animated cute medieval insect bug slug rat bat mouse pig hog bear wolf warg sprite atlas simple RPG cartoon funny gun cannon fire giant troll worm mimic",7/7/2025 10:13,3.1,,[ac]/Hippo/Textures Materials2D Characters/Fantasy Monsters Animated Megapack.unitypackage,Unknown,,19.95,2/4/2024 21:28,69,49,Textures Materials2D Characters,Fantasy Monsters Animated Megapack,Hippo,2021.3.45,3.1
436,0,5,AssetStorePackage,2D/Textures & Materials/Sky,Fantasy Skybox FREE,Render Knight,"Fantasy Skybox FREE, Fantasy Skybox Toony Day Night FREE Sun Sunless Moon Moonless",10/13/2024 19:53,1.6.5,,[ac]/Render Knight/Textures MaterialsSkies/Fantasy Skybox FREE.unitypackage,Unknown,,0,9/15/2025 13:47,751,13,Textures MaterialsSkies,Fantasy Skybox FREE,Render Knight,2021.3.0,1.6.5
437,0,5,AssetStorePackage,3D/Characters/Animals/Insects,fantasy spider,Dante's anvil,fantasy spider,11/7/2022 13:17,1.0,,[ac]/Dantes anvil/3D ModelsCharactersAnimalsInsects/fantasy spider.unitypackage,Unknown,,0,4/9/2023 17:53,6,1,3D ModelsCharactersAnimalsInsects,fantasy spider,Dantes anvil,2021.3.8,1.0
438,0,0,AssetStorePackage,3D/Props/Weapons,Fantasy Warhammer,Ruwenzori,Fantasy Warhammer,3/27/2024 14:38,1.0.0,,[ac]/Ruwenzori/3D ModelsPropsWeapons/Fantasy Warhammer.unitypackage,Unknown,,0,4/11/2024 18:17,0,1,3D ModelsPropsWeapons,Fantasy Warhammer,Ruwenzori,2022.3.16,1.0.0
2189,0,5,AssetStorePackage,2D/GUI,Fantasy Wooden GUI : Free,Black Hammer,"Fantasy Wooden GUI : Free, ui, gui,free,fantasy, buttons, 2d,icons, wooden,framework, checkbox, frame,free",2/18/2019 12:36,2.1,,[ac]/Black Hammer/Textures MaterialsGUI Skins/Fantasy Wooden GUI Free.unitypackage,Unknown,,0,12/4/2025 19:22,77,11,Textures MaterialsGUI Skins,Fantasy Wooden GUI Free,Black Hammer,2018.1.3,2.1
1337,644,0,AssetStorePackage,3D Models/Environments/Fantasy,Fantasy Medieval Town LITE 2021.3 URP 1.0,JustCreate,Low Poly Fantasy Medieval Village Vol.2 Lite,11/15/2023 9:43,1.0,,[ac]/JustCreate/3D ModelsEnvironmentsFantasy/Low Poly Fantasy Medieval Village Vol2 Lite.unitypackage|Assets/FantasyMedievalTown_LITE/FantasyMedievalTownLITE_2021.3_URP_1.0.unitypackage,Unknown,,0,9/15/2025 13:26,0,24,3D ModelsEnvironmentsFantasy,FantasyMedievalTownLITE_2021.3_URP_1.0,JustCreate,2021.3.0,1.0
439,0,0,AssetStorePackage,2D/GUI,Farm Game UI - Starter 2D,maanetorn,Farm Game UI - Starter 2D,5/29/2025 11:44,1.0,,[ac]/maanetorn/Textures MaterialsGUI Skins/Farm Game UI - Starter 2D.unitypackage,Unknown,,0,9/22/2025 11:48,2,1,Textures MaterialsGUI Skins,Farm Game UI - Starter 2D,maanetorn,2022.3.61,1.0
440,0,4,AssetStorePackage,VFX/Shaders/Fullscreen & Camera Effects,Fast Stylized Shadows,Bolt-Scripts,"Fast Stylized Shadows, shadow stylized shadows caster casting cast style dithering fast shader efficient mobile screenspace shading lighting",5/10/2019 14:38,1.0,,[ac]/Bolt-Scripts/ShadersFullscreen Camera Effects/Fast Stylized Shadows.unitypackage,Unknown,,0,10/2/2025 13:23,5,7,ShadersFullscreen Camera Effects,Fast Stylized Shadows,Bolt-Scripts,2017.1.0,1.0
441,0,5,AssetStorePackage,Scripting/Effects,Feel,More Mountains,"Feel, game feel, juice, game, feel, haptics, rumble, vibrations, nice vibrations, microinteractions, corgi engine, topdown engine, juicy, feeling, feedback, mmfeedback, mmfeedbacks, interaction, design, game design",12/8/2025 12:27,5.9.1,,[ac]/More Mountains/ScriptingEffects/Feel.unitypackage,Unknown,,25,9/4/2025 12:51,225,59,ScriptingEffects,Feel,More Mountains,"2019.4.3, 2019.4.28, 2020.3.48, 2022.3.23, 6000.0.23",5.9.1
1863,1823,0,AssetStorePackage,Scripting/AI,Feel Support,Pixel Crushers,,11/19/2025 19:44,,,[ac]/Pixel Crushers/ScriptingAI/Dialogue System for Unity.unitypackage|Assets/Plugins/Pixel Crushers/Dialogue System/Third Party Support/Feel Support.unitypackage,Unknown,,0,11/19/2025 11:56,0,0,ScriptingAI,Feel Support,Pixel Crushers,,2.2.62
1156,441,0,AssetStorePackage,Scripting/Effects,Feel Demos URP,More Mountains,,12/4/2025 12:20,,,[ac]/More Mountains/ScriptingEffects/Feel.unitypackage|Assets/Feel/FeelDemosURP/FeelDemosURP.unitypackage,Unknown,,0,9/4/2025 12:51,0,0,ScriptingEffects,FeelDemosURP,More Mountains,,5.7
1154,441,0,AssetStorePackage,Scripting/Effects,Feel Templates Demo,More Mountains,,12/4/2025 12:20,,,[ac]/More Mountains/ScriptingEffects/Feel.unitypackage|Assets/Feel/FeelDemos/FeelTemplatesDemo.unitypackage,Unknown,,0,9/4/2025 12:51,0,0,ScriptingEffects,FeelTemplatesDemo,More Mountains,,5.7
442,0,4,AssetStorePackage,3D/Animations,Fighter Pack Bundle FREE,Explosive,"Fighter Pack Bundle FREE, karate, kungfu, kung-fu, warrior, fighter, combat, mecanim, humanoid, retarget, animation, pack, set, group, bundle, character, quality, detail, control, controller, motion, root, movement, blending, transition, skeleton, attack, punch, kick, roll, free",5/7/2025 1:51,1,,[ac]/Explosive/AnimationBipedal/Fighter Pack Bundle FREE.unitypackage,Unknown,,0,7/12/2025 14:15,132,15,AnimationBipedal,Fighter Pack Bundle FREE,Explosive,"2022.3.61, 6000.0.47",1
2147,2128,5,AssetStorePackage,Editor Extensions/Animation,Fik Pack,Negen Games,"Interactor - Interaction Handler, editor extension, animation, interaction, ik, inverse kinematics, interactor, animation rigging, interactable, trigger, animate, reaction, effector, contact, editor tool, use, using, pick, touch, animation",7/18/2025 15:57,0.999a,,[ac]/Negen Games/Editor ExtensionsAnimation/Interactor - Interaction Handler.unitypackage|Assets/Interactor/Integrations/FikPack.unitypackage,Unknown,,18.6,12/3/2025 14:47,40,18,Editor ExtensionsAnimation,FikPack,Negen Games,2019.4.0,0.999a
1983,0,5,AssetStorePackage,Tools/Animation,Final IK,RootMotion,"Final IK, inverse kinematics, character animation, full body IK, virtual reality, VR",1/20/2025 15:19,2.4,,[ac]/RootMotion/Editor ExtensionsAnimation/Final IK.unitypackage,Unknown,,45,11/22/2025 5:17,870,43,Editor ExtensionsAnimation,Final IK,RootMotion,"2021.3.45, 2022.3.30, 6000.0.34",2.4
2013,1984,5,AssetStorePackage,Scripting/Physics,"Final IK (Unity 2017.4.28 F1, Final IK 2.2)",RootMotion,"PuppetMaster, Ragdoll, animation, active ragdolls, character physics",1/20/2025 15:04,1.4,,"[ac]/RootMotion/ScriptingPhysics/PuppetMaster.unitypackage|Assets/Plugins/RootMotion/PuppetMaster/_Integration/Final IK (Unity 2017.4.28f1, Final IK 2.2).unitypackage",Unknown,,45,11/22/2025 5:17,217,39,ScriptingPhysics,"Final IK (Unity 2017.4.28f1, Final IK 2.2)",RootMotion,"2021.3.45, 2022.3.30, 6000.0.34",1.4
443,0,0,AssetStorePackage,VFX/Particles/Fire & Explosions,Fire 001,N2 Studio VFX,Fire 001,9/3/2025 14:05,1.0,,[ac]/N2 Studio VFX/Particle SystemsFire/Fire 001.unitypackage,Unknown,,0,9/9/2025 17:20,2,6,Particle SystemsFire,Fire 001,N2 Studio VFX,2022.3.62,1.0
1460,964,0,AssetStorePackage,3D Models/Props/Exterior,Fire Hydrant-HDRP,Nosense Studio,Stylized Fire Hydrant – Game Ready Asset,8/14/2025 13:40,1.0,,[ac]/Nosense Studio/3D ModelsPropsExterior/Stylized Fire Hydrant Game Ready Asset.unitypackage|Assets/NosenseStudio/FireHydrant/FireHydrant-HDRP.unitypackage,Unknown,,0,9/9/2025 17:25,0,1,3D ModelsPropsExterior,FireHydrant-HDRP,Nosense Studio,2021.3.45,1.0
1459,964,0,AssetStorePackage,3D Models/Props/Exterior,Fire Hydrant-URP,Nosense Studio,Stylized Fire Hydrant – Game Ready Asset,8/14/2025 13:40,1.0,,[ac]/Nosense Studio/3D ModelsPropsExterior/Stylized Fire Hydrant Game Ready Asset.unitypackage|Assets/NosenseStudio/FireHydrant/FireHydrant-URP.unitypackage,Unknown,,0,9/9/2025 17:25,0,1,3D ModelsPropsExterior,FireHydrant-URP,Nosense Studio,2021.3.45,1.0
444,0,5,AssetStorePackage,Tools/Camera,First Person Camera Script,sakanfar productions,First Person Camera Script,6/2/2025 12:45,1.0.0,,[ac]/sakanfar productions/ScriptingCamera/First Person Camera Script.unitypackage,Unknown,,0,7/10/2025 13:17,7,1,ScriptingCamera,First Person Camera Script,sakanfar productions,6000.0.47,1.0.0
445,0,5,AssetStorePackage,3D/Characters/Humanoids,First Person Controller Pro,ElmanGameDevTools,First Person Controller Pro,10/16/2025 12:34,2.2,,[ac]/ElmanGameDevTools/3D ModelsCharactersHumanoids/First Person Controller Pro.unitypackage,Unknown,,0,10/7/2025 11:28,4,3,3D ModelsCharactersHumanoids,First Person Controller Pro,ElmanGameDevTools,2022.3.58,2.2
2403,0,0,CustomPackage,,Fishman,,,12/16/2025 6:45,,,E:/Game Assets/MagicPigGames/Fishman.unitypackage,Unknown,,0,,0,0,,Fishman,,,
2521,2515,0,AssetStorePackage,Editor Extensions/Utilities,Fish Net,Sisus,,12/19/2025 15:36,,,[ac]/Sisus/Editor ExtensionsUtilities/Initargs.unitypackage|Packages/com.sisus.init-args/Add-Ons/FishNet.unitypackage,Unknown,,0,12/19/2025 15:22,0,0,Editor ExtensionsUtilities,FishNet,Sisus,,1.5.5
2261,2241,5,AssetStorePackage,Complete Projects/Systems,Fish Net Integration,Mind Code Interactive,"Easy Build System - Modular Building System, Ebs, Easy Build System, Modular Building System, Survival, Runtime, Placement, Third Person, Destruction, Tools, Editors, Inspectors, Voxeland, Third Person Controller, Invector, Opsive, Rewired, Inventory, Game Creator, Game Kit Controller, Mirror",3/16/2025 19:29,6.8.2,,[ac]/Mind Code Interactive/Complete ProjectsSystems/Easy Build System - Modular Building System.unitypackage|Assets/Easy Build System/Features/Resources/Packages/Integrations/FishNet Integration.unitypackage,Unknown,,9,12/7/2025 18:39,188,122,Complete ProjectsSystems,FishNet Integration,Mind Code Interactive,2019.4.40,6.8.2
446,0,5,AssetStorePackage,Tools/Network,FishNet: Networking Evolved,FirstGearGames,"FishNet: Networking Evolved, mirror fishnet fishnetworking pun pun2 bolt fish-net fish-networking",11/28/2025 15:12,4.6.18R,,[ac]/FirstGearGames/ScriptingNetwork/FishNet Networking Evolved.unitypackage,Unknown,,0,7/12/2025 14:17,203,115,ScriptingNetwork,FishNet Networking Evolved,FirstGearGames,2021.3.43,4.6.15R
447,0,5,AssetStorePackage,Tools/Network,Five Minute Chat,Five Minutes,Five Minute Chat,9/8/2025 14:58,1.23.0,,[ac]/Five Minutes/ScriptingNetwork/Five Minute Chat.unitypackage,Unknown,,0,9/27/2025 14:12,7,22,ScriptingNetwork,Five Minute Chat,Five Minutes,2022.3.62,1.23.0
448,0,5,AssetStorePackage,Templates/Systems,Flare Engine - 2D Tools,Two Bit Machines,Flare Engine - 2D Tools,10/10/2025 20:40,1.8.3,,[ac]/Two Bit Machines/Complete ProjectsSystems/Flare Engine - 2D Tools.unitypackage,Unknown,,25,7/7/2025 13:29,50,40,Complete ProjectsSystems,Flare Engine - 2D Tools,Two Bit Machines,2020.3.37,1.8.3
2029,0,5,AssetStorePackage,Tools/Utilities,Flexalon Pro: 3D & UI Layouts,Virtual Maker,Flexalon Pro: 3D & UI Layouts,12/5/2025 18:26,4.4.0,,[ac]/Virtual Maker/Editor ExtensionsUtilities/Flexalon Pro 3D UI Layouts.unitypackage,Unknown,,29.5,11/24/2025 15:13,28,33,Editor ExtensionsUtilities,Flexalon Pro 3D UI Layouts,Virtual Maker,6000.3.0,4.3.0
449,0,0,AssetStorePackage,Tools/Physics,Flexible 2D Character Controller,ilovevladislav,Flexible 2D Character Controller,9/5/2025 16:02,1.0.0,,[ac]/ilovevladislav/ScriptingPhysics/Flexible 2D Character Controller.unitypackage,Unknown,,0,9/19/2025 15:37,2,1,ScriptingPhysics,Flexible 2D Character Controller,ilovevladislav,6000.0.38,1.0.0
450,0,5,AssetStorePackage,3D/Environments,Flooded Grounds,Sandro T,Flooded Grounds,1/14/2019 16:19,1.1,,[ac]/Sandro T/3D ModelsEnvironments/Flooded Grounds.unitypackage,Unknown,,0,9/15/2025 13:47,405,9,3D ModelsEnvironments,Flooded Grounds,Sandro T,2017.2.0,1.1
2190,0,0,AssetStorePackage,Scripting/GUI,Flow UI Toolkit Extended,SABI,Flow UI Toolkit Extended,8/27/2025 10:53,1.5.1,,[ac]/SABI/ScriptingGUI/Flow UI Toolkit Extended.unitypackage,Unknown,,0,12/4/2025 19:36,0,6,ScriptingGUI,Flow UI Toolkit Extended,SABI,"2022.3.46, 6000.0.55",1.5.1
451,0,5,AssetStorePackage,Tools/Visual Scripting,FlowReactor - High level visual scripting,Giant Grey,"FlowReactor - High level visual scripting, visual scripting, state machines, ai behaviors, ui flow, dialog trees, editor, node editor",7/7/2023 16:25,2.0.4,,[ac]/Giant Grey/Editor ExtensionsVisual Scripting/FlowReactor - High level visual scripting.unitypackage,Unknown,,0,2/4/2024 21:28,16,31,Editor ExtensionsVisual Scripting,FlowReactor - High level visual scripting,Giant Grey,2020.3.33,2.0.4
452,0,4,AssetStorePackage,Tools/Modeling,Fluffy Grooming Tool,Daniel Zeller,"Fluffy Grooming Tool, fur, hair, strands, cards, grooming, tool",3/11/2024 13:50,1.2.3,,[ac]/Daniel Zeller/Editor ExtensionsModeling/Fluffy Grooming Tool.unitypackage,Unknown,,29.99,2/4/2024 21:28,41,44,Editor ExtensionsModeling,Fluffy Grooming Tool,Daniel Zeller,2021.2.0,1.2.3
